YEAR,DOY,T2M_MAX,T2M_MIN,T2MDEW,PRECTOTCORR,RH2M,WS2M,GWETPROF,GWETTOP
2009,310,28.72,17.75,18.2,0.0,77.71,2.64,0.8,0.78
2009,311,28.72,18.77,19.26,0.0,80.64,2.38,0.8,0.78
2009,312,28.65,19.23,19.77,0.51,82.03,2.31,0.79,0.77
2009,313,23.6,19.42,19.24,1.43,88.85,2.9,0.79,0.78
2009,314,20.81,19.01,18.4,48.54,92.56,4.4,0.8,0.9
2009,315,24.3,18.95,20.62,43.54,93.52,5.39,0.84,0.95
2009,316,26.14,19.73,20.75,3.63,91.04,2.7,0.86,0.88
2009,317,26.25,18.38,19.6,0.03,88.24,1.65,0.85,0.84
2009,318,24.61,19.0,19.87,3.19,92.53,1.18,0.85,0.85
2009,319,27.12,19.28,20.45,18.02,89.06,1.22,0.85,0.88
2009,320,26.61,19.81,20.58,6.0,89.81,1.28,0.86,0.87
2009,321,23.81,19.88,20.15,7.87,91.65,1.35,0.86,0.87
2009,322,26.85,18.55,19.45,0.36,86.73,1.23,0.87,0.85
2009,323,27.16,17.21,18.14,0.01,83.45,1.77,0.86,0.84
2009,324,26.89,15.29,15.94,0.0,76.15,1.75,0.86,0.84
2009,325,26.96,14.03,14.83,0.0,74.6,1.52,0.85,0.83
2009,326,26.67,13.36,14.52,0.0,74.93,1.76,0.85,0.83
2009,327,26.86,13.1,13.76,0.0,70.41,1.56,0.84,0.82
2009,328,26.89,15.34,14.26,0.0,68.62,1.65,0.84,0.82
2009,329,27.77,15.21,15.39,0.0,71.06,1.15,0.84,0.82
2009,330,27.82,15.82,16.81,0.0,75.78,1.2,0.83,0.81
2009,331,25.81,16.39,16.73,0.0,80.02,2.06,0.83,0.82
2009,332,26.03,15.06,14.32,0.0,72.33,2.12,0.82,0.81
2009,333,24.83,12.4,11.69,0.0,68.67,1.91,0.82,0.81
2009,334,25.2,11.41,11.21,0.0,67.92,1.97,0.82,0.8
2009,335,25.37,11.36,11.27,0.0,67.83,2.02,0.81,0.8
2009,336,26.47,12.2,12.17,0.0,68.96,2.36,0.81,0.79
2009,337,26.4,12.77,12.24,0.0,66.36,2.11,0.8,0.79
2009,338,24.52,13.91,13.3,0.0,72.84,1.69,0.8,0.79
2009,339,24.43,14.75,13.88,0.0,71.92,1.53,0.8,0.79
2009,340,27.09,14.43,14.67,0.0,72.73,1.49,0.8,0.78
2009,341,26.95,13.73,14.79,0.0,74.93,1.13,0.79,0.78
2009,342,27.18,14.0,15.27,0.0,74.01,1.31,0.79,0.78
2009,343,27.4,14.53,14.32,0.0,68.34,1.65,0.79,0.77
2009,344,26.53,13.85,13.76,0.0,70.02,1.66,0.78,0.77
2009,345,26.21,13.83,13.9,0.0,73.76,2.22,0.78,0.76
2009,346,26.14,14.09,13.86,0.0,71.19,2.25,0.77,0.76
2009,347,27.28,13.26,13.03,0.0,65.41,1.53,0.77,0.76
2009,348,27.87,14.11,14.86,0.0,68.65,1.54,0.77,0.75
2009,349,27.96,16.86,16.56,0.0,72.47,1.54,0.76,0.75
2009,350,27.57,16.93,17.03,0.0,78.88,2.17,0.76,0.75
2009,351,26.35,16.41,17.47,0.15,83.2,1.86,0.76,0.74
2009,352,26.8,15.58,17.03,0.0,81.28,1.19,0.75,0.74
2009,353,26.96,16.41,16.61,0.0,76.78,2.49,0.75,0.74
2009,354,27.74,15.91,15.72,0.0,72.58,1.97,0.75,0.73
2009,355,26.88,14.82,14.94,0.0,73.53,2.49,0.74,0.73
2009,356,26.51,15.07,15.2,0.0,73.45,2.21,0.74,0.73
2009,357,26.21,14.39,12.99,0.0,69.26,2.11,0.74,0.72
2009,358,25.64,11.62,9.39,0.0,62.11,2.28,0.73,0.72
2009,359,25.16,11.11,7.51,0.0,53.02,1.76,0.73,0.72
2009,360,25.96,12.71,10.18,0.0,60.36,1.31,0.73,0.71
2009,361,25.94,11.78,12.3,0.0,72.18,1.54,0.72,0.71
2009,362,25.55,10.96,11.43,0.01,73.29,1.41,0.72,0.71
2009,363,24.11,12.63,11.01,0.02,69.26,1.12,0.72,0.71
2009,364,25.03,12.05,10.06,0.0,65.41,1.44,0.71,0.7
2009,365,26.75,9.47,10.05,0.0,64.0,1.56,0.71,0.7
2010,1,27.65,11.81,12.5,0.0,67.61,2.02,0.71,0.7
2010,2,27.53,13.88,12.56,0.32,62.68,2.15,0.7,0.69
2010,3,27.74,13.84,14.1,0.04,71.74,1.64,0.7,0.69
2010,4,27.49,15.27,15.74,0.0,78.58,1.73,0.7,0.69
2010,5,27.34,13.14,14.56,0.0,75.63,1.28,0.7,0.69
2010,6,27.29,12.97,12.08,0.0,65.32,2.37,0.69,0.68
2010,7,26.41,13.04,10.44,0.0,60.19,2.67,0.69,0.68
2010,8,26.28,10.63,8.38,0.0,54.0,1.62,0.69,0.67
2010,9,27.29,13.06,12.65,0.0,63.89,1.73,0.68,0.67
2010,10,28.48,14.29,14.87,0.0,69.74,1.67,0.68,0.67
2010,11,27.13,17.72,17.99,0.56,82.06,1.75,0.68,0.67
2010,12,25.89,15.72,17.17,0.75,85.41,2.07,0.68,0.68
2010,13,24.87,12.67,13.16,0.03,75.55,1.83,0.67,0.67
2010,14,27.46,10.82,10.83,0.0,62.4,2.42,0.67,0.66
2010,15,28.15,13.9,14.0,0.0,69.0,2.87,0.67,0.65
2010,16,27.46,14.61,13.35,0.0,64.11,2.14,0.66,0.65
2010,17,27.16,14.74,13.68,0.0,69.02,1.29,0.66,0.65
2010,18,27.23,13.35,12.15,0.0,64.56,1.33,0.66,0.64
2010,19,27.87,12.63,11.47,0.0,59.98,1.32,0.65,0.64
2010,20,27.74,13.34,10.6,0.0,57.91,2.11,0.65,0.63
2010,21,27.44,11.89,7.42,0.0,48.9,2.03,0.65,0.62
2010,22,27.23,10.47,5.35,0.0,44.43,1.73,0.65,0.62
2010,23,27.26,10.3,4.78,0.0,41.63,1.71,0.64,0.61
2010,24,27.26,10.94,7.64,0.0,51.41,1.24,0.64,0.61
2010,25,27.67,11.4,9.16,0.0,55.47,1.81,0.64,0.6
2010,26,27.22,12.46,9.41,0.0,55.95,2.17,0.63,0.6
2010,27,27.14,12.43,8.46,0.0,52.7,2.07,0.63,0.59
2010,28,27.72,12.14,8.89,0.0,54.62,1.72,0.63,0.59
2010,29,27.72,12.46,10.57,0.0,59.15,1.35,0.62,0.58
2010,30,28.77,14.03,10.52,0.0,52.44,1.78,0.62,0.58
2010,31,28.97,14.9,12.16,0.0,58.66,1.35,0.62,0.57
2010,32,28.2,14.02,11.42,0.0,59.76,1.63,0.62,0.57
2010,33,28.59,13.84,11.33,0.0,60.17,1.72,0.61,0.56
2010,34,28.13,14.79,11.01,0.0,60.68,1.79,0.61,0.56
2010,35,27.57,13.07,12.86,0.0,73.16,1.73,0.61,0.55
2010,36,29.35,13.49,14.64,0.0,73.76,1.62,0.61,0.55
2010,37,29.76,13.36,11.42,0.0,57.85,1.87,0.6,0.54
2010,38,29.92,15.46,11.87,0.0,52.62,2.08,0.6,0.53
2010,39,30.27,16.15,13.44,0.0,61.76,2.1,0.6,0.53
2010,40,28.92,15.8,15.0,0.0,73.1,1.84,0.6,0.53
2010,41,29.02,15.11,14.44,0.0,72.17,1.78,0.59,0.52
2010,42,28.9,15.23,11.97,0.01,62.27,1.88,0.59,0.52
2010,43,27.89,14.3,13.86,0.02,72.62,1.7,0.59,0.51
2010,44,30.42,13.56,13.77,0.02,69.09,2.08,0.59,0.51
2010,45,30.29,14.98,8.69,0.0,48.43,1.93,0.58,0.5
2010,46,30.12,16.1,7.07,0.02,43.09,1.48,0.58,0.5
2010,47,32.6,14.5,7.43,0.0,41.36,2.17,0.58,0.48
2010,48,32.92,14.07,7.32,0.0,39.96,2.04,0.58,0.47
2010,49,33.76,15.37,6.95,0.0,37.19,1.95,0.57,0.47
2010,50,33.7,18.13,8.42,0.0,39.53,1.71,0.57,0.46
2010,51,34.54,16.17,8.48,0.0,39.3,1.85,0.57,0.45
2010,52,34.71,19.6,9.67,0.0,40.11,1.74,0.57,0.45
2010,53,33.49,18.04,11.04,0.0,46.89,1.79,0.56,0.45
2010,54,32.17,16.17,10.35,0.0,50.96,2.38,0.56,0.44
2010,55,29.4,13.9,8.13,0.0,52.16,2.19,0.56,0.44
2010,56,31.94,12.45,8.06,0.0,57.96,1.69,0.56,0.44
2010,57,34.05,12.71,6.82,0.0,47.29,1.41,0.55,0.43
2010,58,35.07,15.02,5.94,0.0,35.83,1.27,0.55,0.43
2010,59,35.51,17.01,7.57,0.0,35.45,1.71,0.55,0.42
2010,60,35.24,17.43,8.01,0.0,36.21,1.7,0.55,0.41
2010,61,34.78,18.07,9.43,0.0,40.54,1.83,0.55,0.41
2010,62,33.46,18.75,10.92,0.0,46.27,2.44,0.54,0.41
2010,63,33.17,17.59,8.81,0.0,41.88,2.32,0.54,0.41
2010,64,33.52,15.76,12.46,0.0,57.22,2.34,0.54,0.41
2010,65,31.67,16.58,13.9,0.0,64.5,2.34,0.54,0.41
2010,66,32.24,15.85,11.58,0.0,58.83,2.43,0.54,0.41
2010,67,35.14,15.46,8.64,0.0,42.43,1.94,0.54,0.4
2010,68,37.21,16.92,8.38,0.0,34.88,1.91,0.53,0.39
2010,69,37.02,20.99,11.27,0.05,37.57,1.92,0.53,0.39
2010,70,36.41,22.87,15.74,0.06,48.57,1.58,0.53,0.39
2010,71,36.06,23.57,16.74,11.71,52.63,1.76,0.53,0.51
2010,72,36.04,22.23,14.97,0.05,48.22,1.88,0.54,0.5
2010,73,35.05,21.14,8.79,0.0,35.67,2.38,0.53,0.46
2010,74,34.67,18.42,6.08,0.0,35.34,2.09,0.53,0.44
2010,75,36.51,16.87,7.6,0.0,39.47,1.79,0.53,0.43
2010,76,37.67,18.66,8.21,0.0,36.28,1.49,0.53,0.42
2010,77,36.83,21.73,11.54,0.0,36.61,1.66,0.53,0.41
2010,78,37.38,21.41,11.45,0.0,37.59,1.83,0.52,0.4
2010,79,38.38,22.85,10.69,0.0,36.92,1.49,0.52,0.39
2010,80,38.89,20.42,11.05,0.0,41.17,1.57,0.52,0.39
2010,81,38.85,19.61,7.71,0.0,33.57,1.9,0.52,0.38
2010,82,37.14,19.11,5.41,0.0,30.24,2.6,0.52,0.37
2010,83,36.97,19.14,7.23,0.0,34.91,2.32,0.52,0.37
2010,84,36.91,19.39,8.6,0.0,38.7,1.91,0.51,0.36
2010,85,37.1,18.66,10.04,0.0,43.23,2.4,0.51,0.36
2010,86,38.08,18.52,10.41,0.0,44.56,1.94,0.51,0.35
2010,87,39.18,18.92,10.3,0.0,39.55,2.02,0.51,0.34
2010,88,38.51,22.29,12.77,0.0,43.67,2.58,0.51,0.33
2010,89,35.62,19.71,9.95,0.0,41.72,2.87,0.51,0.33
2010,90,35.48,17.2,12.32,0.0,57.21,2.97,0.51,0.32
2010,91,34.37,17.86,13.39,0.0,60.18,2.97,0.51,0.32
2010,92,36.04,18.27,13.92,0.0,57.77,2.62,0.51,0.32
2010,93,37.43,18.67,7.36,0.0,38.35,2.71,0.5,0.31
2010,94,39.22,18.48,2.74,0.0,23.22,2.3,0.5,0.29
2010,95,39.72,19.34,2.75,0.0,21.96,2.44,0.5,0.28
2010,96,40.79,20.93,4.35,0.0,23.98,1.75,0.5,0.27
2010,97,39.34,21.99,11.2,0.0,38.03,1.6,0.5,0.26
2010,98,36.16,23.87,13.8,0.0,42.15,1.87,0.5,0.26
2010,99,35.07,23.49,16.2,0.0,53.12,2.35,0.5,0.27
2010,100,33.13,22.12,15.3,0.0,53.85,1.8,0.5,0.27
2010,101,39.64,20.62,11.54,0.0,44.26,2.48,0.5,0.27
2010,102,36.31,21.85,10.55,0.0,35.89,2.47,0.5,0.26
2010,103,35.77,21.35,10.99,0.0,42.34,2.12,0.5,0.26
2010,104,39.3,19.53,13.72,0.0,52.08,2.32,0.5,0.26
2010,105,40.72,21.37,15.17,0.0,49.45,2.05,0.5,0.25
2010,106,41.79,23.14,14.39,0.03,43.11,2.37,0.5,0.24
2010,107,38.84,21.93,14.9,0.0,46.29,2.23,0.5,0.24
2010,108,40.62,23.67,12.5,0.0,39.4,2.85,0.5,0.23
2010,109,38.74,21.94,14.79,0.0,49.98,3.02,0.5,0.23
2010,110,38.49,20.54,14.55,0.0,52.62,3.2,0.5,0.23
2010,111,38.88,20.84,14.73,0.0,51.62,3.01,0.5,0.22
2010,112,40.66,20.78,14.19,0.0,46.18,2.79,0.49,0.22
2010,113,40.7,23.39,11.57,0.0,31.38,2.59,0.49,0.22
2010,114,39.92,24.7,10.4,0.0,30.67,2.31,0.49,0.21
2010,115,39.44,22.23,13.0,0.0,39.44,2.86,0.49,0.21
2010,116,40.47,22.89,13.55,0.0,39.25,2.75,0.49,0.2
2010,117,40.92,23.78,12.05,0.0,37.1,2.3,0.49,0.2
2010,118,39.93,22.66,13.47,0.0,40.51,2.72,0.49,0.2
2010,119,38.8,23.41,14.27,0.11,44.09,1.76,0.49,0.2
2010,120,34.46,24.38,15.82,0.33,50.52,1.48,0.49,0.21
2010,121,31.17,23.68,17.47,0.82,57.48,1.12,0.49,0.23
2010,122,33.47,23.51,16.49,1.21,52.4,1.37,0.49,0.27
2010,123,35.39,22.81,17.02,0.42,53.6,1.24,0.49,0.29
2010,124,38.46,23.11,16.08,0.03,48.24,2.32,0.49,0.28
2010,125,38.7,22.28,16.37,0.01,51.87,3.29,0.49,0.27
2010,126,39.01,21.86,16.22,0.0,51.8,3.39,0.49,0.26
2010,127,40.0,22.59,16.32,0.9,48.12,2.4,0.49,0.25
2010,128,37.92,24.95,15.74,0.23,43.5,2.39,0.49,0.27
2010,129,36.72,23.88,17.55,0.0,53.63,2.71,0.49,0.26
2010,130,37.37,22.64,15.8,0.0,49.71,3.06,0.49,0.25
2010,131,38.48,22.29,14.5,0.0,48.47,3.44,0.49,0.24
2010,132,38.4,22.0,17.07,0.0,55.9,3.45,0.49,0.23
2010,133,39.47,22.3,17.53,0.0,56.57,3.63,0.49,0.23
2010,134,36.92,22.95,18.0,0.0,58.49,3.51,0.49,0.22
2010,135,39.33,21.66,16.68,0.0,54.53,3.4,0.49,0.22
2010,136,40.0,22.4,17.39,0.0,55.79,3.47,0.49,0.21
2010,137,39.83,23.83,17.85,0.0,54.66,4.13,0.49,0.21
2010,138,41.92,23.94,17.15,0.0,49.96,3.61,0.49,0.2
2010,139,40.26,24.35,18.09,0.0,53.85,3.7,0.49,0.2
2010,140,40.09,24.53,18.8,0.0,57.66,4.46,0.49,0.19
2010,141,35.66,24.47,20.79,0.0,65.42,4.07,0.49,0.19
2010,142,37.21,24.69,20.48,0.0,63.11,4.52,0.49,0.19
2010,143,38.57,24.09,19.8,0.0,60.08,4.46,0.49,0.19
2010,144,38.64,23.96,19.35,0.0,59.22,4.68,0.49,0.19
2010,145,35.92,24.57,21.02,0.0,66.96,5.06,0.49,0.18
2010,146,35.17,24.88,21.48,0.0,68.28,5.1,0.49,0.18
2010,147,36.35,24.21,21.1,0.0,66.45,4.63,0.49,0.18
2010,148,35.92,24.6,20.89,0.0,65.52,4.47,0.49,0.18
2010,149,37.3,23.79,19.23,0.0,59.82,4.37,0.49,0.18
2010,150,37.74,22.9,17.64,0.0,55.17,3.7,0.49,0.18
2010,151,37.66,23.77,19.76,14.51,64.08,3.29,0.49,0.36
2010,152,31.75,23.58,22.28,47.93,79.38,2.84,0.52,0.77
2010,153,30.62,22.85,21.97,12.81,79.78,3.0,0.55,0.7
2010,154,30.53,22.73,21.87,2.92,78.53,2.74,0.55,0.6
2010,155,32.87,22.89,21.49,0.77,75.25,3.45,0.55,0.56
2010,156,32.95,22.94,21.53,0.07,74.45,4.23,0.55,0.52
2010,157,31.03,23.53,21.83,1.68,77.46,4.3,0.55,0.52
2010,158,31.19,22.69,21.52,4.08,77.35,4.19,0.55,0.56
2010,159,31.86,22.81,21.27,1.49,74.6,3.36,0.55,0.54
2010,160,33.75,23.11,20.95,1.06,70.35,2.86,0.55,0.52
2010,161,31.26,23.84,22.13,14.88,78.1,2.25,0.55,0.62
2010,162,28.96,23.51,23.26,51.79,85.66,1.78,0.57,0.79
2010,163,28.76,23.58,23.01,12.76,86.65,1.84,0.6,0.75
2010,164,27.96,22.19,22.48,10.71,87.38,1.9,0.61,0.71
2010,165,28.39,21.8,22.04,86.36,86.64,1.33,0.63,0.9
2010,166,26.22,23.03,23.42,71.03,92.93,5.26,0.69,0.95
2010,167,26.11,23.98,23.2,32.7,90.72,5.0,0.72,0.91
2010,168,28.84,23.7,23.33,10.02,88.15,4.59,0.74,0.83
2010,169,29.05,23.03,22.93,8.75,86.5,3.33,0.74,0.81
2010,170,29.76,23.57,23.53,4.09,87.7,2.3,0.74,0.79
2010,171,29.4,23.3,23.25,2.68,86.2,0.89,0.74,0.77
2010,172,29.13,23.21,22.63,0.71,85.55,3.97,0.74,0.75
2010,173,29.02,23.17,23.38,17.43,88.35,4.02,0.74,0.81
2010,174,27.29,21.4,22.27,20.7,89.21,4.58,0.76,0.84
2010,175,27.06,21.26,22.05,25.76,89.7,4.55,0.77,0.87
2010,176,26.49,22.07,21.94,7.45,89.37,4.07,0.78,0.83
2010,177,29.47,22.09,22.31,1.59,86.38,2.42,0.78,0.79
2010,178,30.0,21.97,22.51,3.48,85.17,3.15,0.78,0.79
2010,179,27.47,22.22,22.48,8.38,90.1,4.35,0.78,0.82
2010,180,26.43,21.86,22.6,1.56,91.6,4.2,0.79,0.79
2010,181,28.45,23.1,22.65,3.51,86.94,3.94,0.78,0.79
2010,182,26.78,22.4,22.32,18.39,89.46,3.25,0.79,0.84
2010,183,25.47,19.57,19.85,11.72,84.74,3.43,0.8,0.85
2010,184,25.03,18.96,19.84,15.37,88.26,3.41,0.8,0.85
2010,185,27.62,20.35,20.92,2.91,86.02,4.4,0.81,0.82
2010,186,27.95,21.83,21.6,11.48,85.61,4.9,0.81,0.83
2010,187,27.43,22.92,22.66,10.36,90.21,5.26,0.82,0.85
2010,188,27.69,22.14,22.19,30.11,87.71,4.3,0.82,0.89
2010,189,26.9,22.32,22.28,21.31,89.02,4.66,0.84,0.9
2010,190,28.0,21.75,22.35,9.03,88.32,4.26,0.85,0.87
2010,191,28.31,22.57,22.72,9.5,88.02,3.53,0.85,0.86
2010,192,26.61,22.81,22.65,3.41,90.65,3.73,0.85,0.85
2010,193,26.53,22.2,22.3,5.98,90.04,4.1,0.85,0.85
2010,194,26.96,22.52,22.08,7.59,88.92,4.85,0.85,0.86
2010,195,27.43,22.16,22.01,4.54,88.75,3.71,0.85,0.85
2010,196,27.31,21.74,22.06,3.76,89.16,3.39,0.85,0.85
2010,197,26.07,21.14,21.66,15.54,89.62,3.57,0.85,0.88
2010,198,27.55,21.34,21.46,4.74,87.8,3.71,0.86,0.86
2010,199,28.34,22.26,22.74,6.51,89.64,4.44,0.86,0.86
2010,200,26.82,23.12,23.1,10.77,91.64,5.28,0.86,0.87
2010,201,26.51,23.0,23.1,11.42,92.24,5.15,0.87,0.88
2010,202,25.32,22.96,23.08,27.0,94.0,4.74,0.88,0.91
2010,203,26.31,23.28,22.96,30.59,92.35,6.01,0.9,0.93
2010,204,25.03,23.2,22.89,24.45,94.07,5.55,0.91,0.93
2010,205,25.05,22.82,23.0,50.36,95.03,5.25,0.92,0.96
2010,206,24.49,22.73,22.65,71.06,95.2,5.94,0.94,0.98
2010,207,24.62,22.94,22.74,71.08,95.21,6.81,0.95,0.99
2010,208,26.69,22.66,22.77,29.37,92.45,6.54,0.96,0.97
2010,209,27.03,22.15,22.53,12.74,91.34,4.77,0.96,0.95
2010,210,25.29,22.09,22.18,15.85,93.83,4.03,0.96,0.95
2010,211,26.82,22.1,22.43,15.43,91.97,4.14,0.96,0.95
2010,212,25.62,22.46,22.62,24.3,93.79,5.19,0.96,0.96
2010,213,25.51,22.5,22.44,20.29,92.97,6.25,0.96,0.96
2010,214,25.19,22.46,22.54,24.52,94.09,6.42,0.96,0.97
2010,215,25.81,22.83,22.64,17.82,92.68,6.48,0.97,0.96
2010,216,26.1,22.0,22.02,2.58,91.88,5.34,0.96,0.94
2010,217,26.61,21.82,21.97,0.28,90.77,4.29,0.96,0.93
2010,218,25.32,21.5,21.9,14.39,92.95,3.86,0.95,0.94
2010,219,23.97,20.75,20.83,11.16,92.38,4.18,0.96,0.94
2010,220,26.47,21.43,21.83,2.68,90.67,4.82,0.96,0.93
2010,221,26.15,21.3,21.43,1.66,90.36,4.8,0.95,0.92
2010,222,27.52,21.22,21.82,1.38,89.16,4.02,0.95,0.91
2010,223,27.99,21.63,22.35,6.16,90.35,3.69,0.94,0.91
2010,224,27.29,21.98,22.58,7.07,92.31,3.31,0.94,0.92
2010,225,26.08,21.88,22.11,3.28,92.38,3.49,0.94,0.91
2010,226,26.39,21.31,21.61,2.86,90.54,2.23,0.94,0.91
2010,227,28.31,21.31,22.13,2.15,88.6,1.86,0.93,0.9
2010,228,26.09,21.73,22.09,16.72,91.44,1.52,0.93,0.92
2010,229,27.37,21.25,22.57,59.34,93.2,3.21,0.94,0.97
2010,230,24.07,21.79,22.09,20.8,94.86,3.74,0.96,0.95
2010,231,27.09,21.3,22.03,10.3,91.28,2.82,0.96,0.94
2010,232,26.43,21.42,21.99,5.27,91.69,2.38,0.96,0.93
2010,233,26.64,21.38,21.9,3.06,92.44,3.02,0.95,0.93
2010,234,27.06,20.77,21.57,1.6,90.2,2.86,0.95,0.92
2010,235,27.46,21.12,22.06,2.72,90.43,3.16,0.95,0.92
2010,236,27.17,22.07,22.46,3.53,90.85,2.95,0.94,0.92
2010,237,27.21,21.85,22.22,5.07,91.12,2.78,0.94,0.91
2010,238,25.47,21.27,21.95,30.67,93.12,2.5,0.94,0.95
2010,239,27.14,20.85,21.94,13.5,91.13,2.31,0.95,0.94
2010,240,27.34,21.84,22.76,28.81,92.6,2.8,0.95,0.96
2010,241,25.61,22.27,22.7,68.41,94.77,4.52,0.96,0.98
2010,242,25.52,21.76,22.11,45.34,94.19,5.64,0.97,0.99
2010,243,23.29,21.93,21.58,27.77,94.33,5.99,0.97,0.98
2010,244,26.32,21.88,22.04,11.86,92.29,5.05,0.97,0.97
2010,245,26.35,21.59,22.01,1.38,91.56,4.39,0.97,0.95
2010,246,25.5,21.5,21.78,0.98,92.64,3.85,0.96,0.94
2010,247,25.68,21.62,21.81,2.27,92.35,4.15,0.96,0.93
2010,248,25.81,22.07,22.28,5.24,93.27,3.96,0.96,0.94
2010,249,26.14,22.18,22.3,6.67,92.3,4.04,0.96,0.94
2010,250,26.16,21.7,21.97,5.62,92.08,3.95,0.96,0.93
2010,251,26.01,21.56,21.94,25.56,92.67,3.79,0.96,0.96
2010,252,23.62,19.81,20.1,8.29,92.3,3.29,0.96,0.94
2010,253,26.23,19.71,21.09,2.2,91.29,3.21,0.96,0.93
2010,254,26.64,20.15,21.36,0.31,91.16,2.9,0.95,0.92
2010,255,26.78,20.23,21.51,0.69,90.99,2.37,0.95,0.92
2010,256,25.96,20.26,21.21,0.8,91.37,1.84,0.94,0.91
2010,257,26.99,20.64,21.63,1.54,90.55,2.09,0.94,0.91
2010,258,26.66,20.91,21.58,0.66,90.77,2.22,0.94,0.9
2010,259,26.62,20.69,21.61,2.09,90.92,1.76,0.93,0.9
2010,260,25.64,21.26,21.66,9.44,91.94,2.21,0.93,0.91
2010,261,26.74,20.87,21.68,8.7,91.21,2.97,0.93,0.91
2010,262,28.36,21.12,21.93,3.99,88.65,1.54,0.93,0.91
2010,263,27.63,21.53,21.86,1.13,88.52,0.98,0.93,0.9
2010,264,28.16,21.35,21.76,12.57,87.64,0.95,0.93,0.92
2010,265,26.91,21.81,22.11,1.64,90.62,1.04,0.93,0.9
2010,266,28.46,21.32,22.37,0.08,89.13,1.16,0.93,0.9
2010,267,28.68,21.52,21.65,2.07,85.89,0.98,0.93,0.9
2010,268,29.0,20.16,21.29,1.21,85.07,0.96,0.92,0.89
2010,269,28.33,20.68,21.75,9.24,85.38,1.32,0.92,0.9
2010,270,28.23,21.48,22.17,17.46,86.84,1.54,0.92,0.92
2010,271,28.06,21.83,22.3,2.62,87.59,2.32,0.93,0.9
2010,272,28.14,21.57,22.05,23.21,85.89,1.75,0.93,0.93
2010,273,28.87,21.33,21.93,1.71,85.31,1.78,0.93,0.91
2010,274,28.76,19.59,19.77,0.01,80.6,2.54,0.93,0.89
2010,275,28.76,18.29,20.23,0.0,83.2,2.21,0.92,0.89
2010,276,27.24,20.61,21.75,7.51,89.94,1.54,0.92,0.9
2010,277,28.16,20.97,21.98,97.99,88.3,1.39,0.93,0.96
2010,278,28.83,20.69,21.83,34.64,86.8,1.56,0.95,0.96
2010,279,29.21,19.88,21.2,1.49,85.08,1.36,0.95,0.93
2010,280,30.05,19.38,20.04,0.0,79.32,1.32,0.95,0.91
2010,281,29.31,18.12,18.58,0.0,75.9,1.4,0.94,0.91
2010,282,28.49,19.85,19.08,0.0,77.97,1.35,0.94,0.9
2010,283,27.39,19.8,20.18,0.78,86.96,1.57,0.93,0.9
2010,284,26.47,19.14,20.23,3.67,88.42,1.44,0.93,0.9
2010,285,27.4,19.88,20.89,3.24,88.71,1.53,0.92,0.9
2010,286,27.96,20.94,20.39,2.46,81.98,0.76,0.92,0.89
2010,287,28.2,19.31,20.13,1.39,83.98,1.1,0.92,0.89
2010,288,28.1,20.28,20.66,1.08,85.95,1.57,0.91,0.88
2010,289,26.83,20.22,21.17,1.43,89.63,1.89,0.91,0.88
2010,290,26.39,20.48,21.54,16.84,90.72,1.86,0.91,0.91
2010,291,25.76,21.81,22.42,21.52,94.4,2.54,0.92,0.93
2010,292,25.66,21.33,21.67,10.22,93.1,3.3,0.93,0.92
2010,293,27.71,20.38,21.54,3.45,89.93,1.76,0.93,0.9
2010,294,27.73,20.17,22.17,1.64,92.17,1.63,0.93,0.9
2010,295,26.43,21.46,21.88,8.15,90.97,1.35,0.93,0.91
2010,296,27.74,20.78,21.72,2.55,89.51,1.51,0.93,0.9
2010,297,27.65,20.3,21.0,0.08,88.58,1.47,0.92,0.89
2010,298,27.49,19.75,19.83,0.0,82.21,1.36,0.92,0.89
2010,299,28.34,19.23,19.22,0.0,80.62,2.34,0.91,0.88
2010,300,27.92,18.39,18.48,0.0,80.13,2.45,0.91,0.88
2010,301,27.55,16.7,17.19,0.0,78.37,2.38,0.9,0.87
2010,302,27.4,16.31,16.33,0.0,76.01,2.4,0.9,0.87
2010,303,27.31,15.93,16.55,0.0,78.13,2.76,0.89,0.86
2010,304,27.06,17.14,16.94,0.0,78.97,3.05,0.89,0.86
2010,305,26.49,15.69,16.1,0.0,79.89,2.9,0.88,0.85
2010,306,27.1,15.03,17.42,0.0,81.54,2.51,0.88,0.85
2010,307,28.19,19.0,20.59,0.06,86.64,2.2,0.87,0.85
2010,308,28.17,20.06,20.63,1.43,83.5,1.73,0.87,0.85
2010,309,27.23,20.12,21.22,12.86,89.4,1.37,0.87,0.88
2010,310,24.94,19.73,20.98,2.16,92.22,1.27,0.87,0.87
2010,311,25.23,16.75,17.41,0.05,83.19,2.76,0.87,0.85
2010,312,27.26,18.81,20.39,1.97,88.33,3.7,0.87,0.85
2010,313,27.69,20.6,21.11,3.16,87.27,4.0,0.87,0.85
2010,314,28.59,19.55,20.93,0.12,86.61,1.34,0.86,0.84
2010,315,28.3,20.72,21.46,0.62,86.94,1.08,0.86,0.84
2010,316,26.34,20.85,21.34,0.16,91.24,1.14,0.86,0.84
2010,317,28.07,20.11,21.45,5.26,88.62,1.14,0.86,0.85
2010,318,27.44,20.17,21.15,5.81,86.57,1.41,0.86,0.86
2010,319,26.34,20.78,21.1,9.56,89.42,1.68,0.86,0.87
2010,320,26.5,20.04,19.85,1.85,85.02,1.86,0.86,0.86
